0,-3.639343728409127e-14,2.171898639385375e-13,-0.00019174743621331642
1,0.0008994667084976833,-0.0009132575988085091,-0.0064000264863213335
2,0.0033217915235789542,-0.00668887686687334,0.004180549414577569
3,0.0037524570546533373,0.001338671185473394,-0.008320503387773168
4,0.043433328770981924,5.367656962782324e-06,0.04153329152629059
5,0.17265161134338153,0.01989497680118403,0.12380467517101715
6,0.3636876812743669,0.06294929545294266,0.19018363231422244
7,0.5682090159313478,0.12487050376563402,0.316915449344611
8,0.7880765176194948,0.20073114830917235,0.330491088356208
9,1.0442503594759547,0.3070967508597693,0.34397591343501555
10,1.298478616352595,0.43163583466475,0.5383192896921585
11,1.511311731956348,0.6071088507689196,0.7424892707751242
12,1.7270138570353055,0.8128010837745174,0.76095873979739
13,1.9801954361379566,1.05521647212401,0.6989633581918933
14,2.216382616381634,1.2191038241247634,0.6675813403890266
15,2.5171913018613723,1.429963609476895,0.629420462054398
16,2.803910186521836,1.6442321852638255,0.5428089747852691
17,3.058736961337678,1.7953747791487653,0.36847732710445863
18,3.4023242961030076,1.8747214348400574,0.08908488085199365
19,3.7629335346974653,1.8602005239124293,-0.23869338674758864
20,4.0605524401024455,1.74554178243772,-0.40219170807847476
21,4.398116992008172,1.6166561250541438,-0.4130395049639464
22,4.700071176457762,1.472143956877746,-0.5978737908755314
23,4.966430470051167,1.2491106118233193,-0.9093444076363676
24,5.107795218029452,0.9959194816563833,-1.087220822611298
25,5.228642791649217,0.7330015982150332,-1.127221486790066
26,5.418816734265946,0.43787368267153776,-0.9317466831799393
27,5.648159518596103,0.1631582609649009,-0.8922082026623169
28,5.85014411967999,-0.14754778623297793,-0.8889098251234183
29,6.063298701578974,-0.44282561960666295,-0.9955636208104184
30,6.22668011728991,-0.7713384176992057,-1.1719980866474486
31,6.329459557998638,-1.070173448626776,-1.3463359782450575
32,6.389943739334577,-1.4935788350459547,-1.539469440349839
33,6.372244214999955,-1.837805425994781,-1.8184444868751726
34,6.2624897036773595,-2.1233011557229533,-2.1036981638365266
35,6.03582386768038,-2.4120940796567085,-2.510898396660215
36,5.787212625861777,-2.5456224962700715,-2.840762018398229
37,5.4397023779255855,-2.5881029646437574,3.0784357288265904
38,5.081304111721519,-2.5213649059531007,2.807076455069961
39,4.75612590287643,-2.3730976900105665,2.564362708552994
40,4.451669941855329,-2.176442936600584,2.5388648601484136
41,4.135362749461047,-2.0067549498334345,2.5573307055877637
42,3.8302890666832,-1.7971064172363975,2.527503560784012
43,3.514196450211404,-1.6079997033508764,2.651621288018411
44,3.1910675031282407,-1.4700079362859495,2.7578263782854737
45,2.836026282402037,-1.3350685286562274,2.694099705786563
46,2.5802029638641564,-1.1801501979714701,2.48473263370907
47,2.3021784264758236,-0.9188077530686054,2.237113087155419
48,2.135864744743867,-0.6892103994809484,2.0322855810336544
49,2.0002316130361297,-0.36922754230191523,1.9142739724268472
50,1.8639363862745668,-0.08711630858513193,2.052957662294147
51,1.6619450759757088,0.2047696694184621,2.269702889120805
52,1.3970248235551643,0.41081251202641506,2.5481015414634167
53,1.079706968950716,0.5562700634597736,2.815864217877742
54,0.7332732270845228,0.5993798720925688,3.0735034170638547
55,0.38780981491348504,0.6140375441123257,2.982503849169994
56,0.043727635040273494,0.6810254814872295,2.801995422625111
57,-0.22753780185221956,0.7846946919629271,2.598002220060784
58,-0.49348358404995896,0.9818488196506419,2.30937851699817
59,-0.6977542800822523,1.2511630087192047,2.0161259821516127
60,-0.7989639380343121,1.6069778997826665,1.71695482699744
